"","ColonyID","Run.x","Interval","Light_Value","N_points","O2_start","O2_end","DeltaT_min","DeltaT_max","O2_min","O2_max","Slope","Date","Project","Timepoint","Run.y","Chamber","Species","Phenotype","Chamber_Volume_mL","Notes","...11","...12","...13","Surface_Area_cm2","Chamber_Volume_L","Slope_norm"
"186","240",2,4,472,200,10.3358258706468,19.7378258706468,132.817,142.767,10.3358258706468,19.7798258706468,1.09233155089346,2026-01-21,"CAREER - Phys","January_2026",5,4,"Porites compressa","Resistant",242.319,NA,NA,NA,NA,10,0.242319,1.58815613448571
"187","240",2,5,824,200,22.1066716417911,35.726671641791,143.817,153.767,22.1066716417911,35.726671641791,1.40304063857304,2026-01-21,"CAREER - Phys","January_2026",5,4,"Porites compressa","Resistant",242.319,NA,NA,NA,NA,10,0.242319,2.03990042699028
"188","240",2,6,1017,200,38.4496417910448,53.5176417910448,154.817,164.767,38.3656417910448,53.5956417910448,1.52655389736877,2026-01-21,"CAREER - Phys","January_2026",5,4,"Porites compressa","Resistant",242.319,NA,NA,NA,NA,10,0.242319,2.21947808313902
"189","240",2,7,1313,200,56.7159154228856,72.7519154228856,165.817,175.767,56.7159154228856,72.8409154228856,1.63200223089796,2026-01-21,"CAREER - Phys","January_2026",5,4,"Porites compressa","Resistant",242.319,NA,NA,NA,NA,10,0.242319,2.37279089153378
"190","214",3,1,0,320,106.91980625,101.35780625,286.817,302.767,101.35780625,109.05480625,-0.710963741333545,2026-01-21,"CAREER - Phys","January_2026",3,9,"Montipora capitata","Resistant",240.39,NA,NA,NA,NA,10,0.24039,-1.02545144267503
"191","214",3,2,155,305,52.1332302631579,54.1102302631579,214.559,229.767,51.6092302631579,54.1102302631579,0.137523556375275,2026-01-21,"CAREER - Phys","January_2026",3,9,"Montipora capitata","Resistant",240.39,NA,NA,NA,NA,10,0.24039,0.198355726302314
"192","214",3,3,269,200,55.653085,59.535085,230.817,240.767,55.520085,59.606085,0.481914083958981,2026-01-21,"CAREER - Phys","January_2026",3,9,"Montipora capitata","Resistant",240.39,NA,NA,NA,NA,10,0.24039,0.695083959857397
"193","214",3,4,472,200,61.207205,68.226205,241.817,251.767,61.161205,68.268205,0.77845319227031,2026-01-21,"CAREER - Phys","January_2026",3,9,"Montipora capitata","Resistant",240.39,NA,NA,NA,NA,10,0.24039,1.12279417733916
"194","214",3,5,824,220,70.1492136363636,80.5262136363636,252.817,263.767,70.0772136363636,80.6022136363636,0.967407902232594,2026-01-21,"CAREER - Phys","January_2026",3,9,"Montipora capitata","Resistant",240.39,NA,NA,NA,NA,10,0.24039,1.39533111370616
"195","214",3,6,1017,200,82.61454,92.90054,264.817,274.767,82.61454,92.90054,1.02281688520819,2026-01-21,"CAREER - Phys","January_2026",3,9,"Montipora capitata","Resistant",240.39,NA,NA,NA,NA,10,0.24039,1.47524970621118
"196","214",3,7,1313,200,94.62627,105.08027,275.817,285.767,94.61527,105.08027,1.04490817243889,2026-01-21,"CAREER - Phys","January_2026",3,9,"Montipora capitata","Resistant",240.39,NA,NA,NA,NA,10,0.24039,1.50711285343552
"197","26",4,1,0,300,53.9553166666667,48.5953166666667,395.817,410.767,48.4113166666667,54.5543166666667,-0.522980311344637,2026-01-21,"CAREER - Phys","January_2026",3,3,"Porites compressa","Susceptible",237.51,"Decreasing at 10% light but increasing at all other light levels",NA,NA,NA,10,0.23751,-0.745278322484788
"198","26",4,2,155,320,23.5776875,22.8916875,322.817,338.767,22.6616875,23.8756875,-0.0669450943982698,2026-01-21,"CAREER - Phys","January_2026",3,3,"Porites compressa","Susceptible",237.51,"Decreasing at 10% light but increasing at all other light levels",NA,NA,NA,10,0.23751,-0.0954007762231983
"199","26",4,3,269,200,24.343785,26.341785,339.817,349.767,24.217785,26.438785,0.237152393136778,2026-01-21,"CAREER - Phys","January_2026",3,3,"Porites compressa","Susceptible",237.51,"Decreasing at 10% light but increasing at all other light levels",NA,NA,NA,10,0.23751,0.337956389363496
"200","26",4,4,472,220,28.0163272727273,32.3023272727273,350.817,361.767,27.9823272727273,32.4373272727273,0.404101288537512,2026-01-21,"CAREER - Phys","January_2026",3,3,"Porites compressa","Susceptible",237.51,"Decreasing at 10% light but increasing at all other light levels",NA,NA,NA,10,0.23751,0.575868582243267
"201","26",4,5,824,200,34.405595,38.707595,362.817,372.767,34.259595,38.774595,0.454691354507905,2026-01-21,"CAREER - Phys","January_2026",3,3,"Porites compressa","Susceptible",237.51,"Decreasing at 10% light but increasing at all other light levels",NA,NA,NA,10,0.23751,0.647962461655035
"202","26",4,6,1017,200,40.62192,45.06392,373.817,383.767,40.55092,45.06492,0.432901432975133,2026-01-21,"CAREER - Phys","January_2026",3,3,"Porites compressa","Susceptible",237.51,"Decreasing at 10% light but increasing at all other light levels",NA,NA,NA,10,0.23751,0.616910516075543
"203","26",4,7,1313,200,47.4393,51.3423,384.817,394.767,47.3913,51.4693,0.39238417790551,2026-01-21,"CAREER - Phys","January_2026",3,3,"Porites compressa","Susceptible",237.51,"Decreasing at 10% light but increasing at all other light levels",NA,NA,NA,10,0.23751,0.559170996566026
"204","203",5,1,0,300,118.520541528239,113.328541528239,502.8,517.75,113.328541528239,119.631541528239,-0.584267775493803,2026-01-21,"CAREER - Phys","January_2026",3,5,"Montipora capitata","Susceptible",245.852,NA,NA,NA,NA,10,0.245852,-0.861860406844215
"205","203",5,2,155,296,67.7969230769231,70.0119230769231,431.003,445.751,66.2839230769231,70.0119230769231,0.354833108449291,2026-01-21,"CAREER - Phys","January_2026",3,5,"Montipora capitata","Susceptible",245.852,NA,NA,NA,NA,10,0.245852,0.52341857627085
"206","203",5,3,269,200,71.8719054726368,77.1419054726368,446.8,456.75,71.7899054726368,77.1419054726368,0.585112461594083,2026-01-21,"CAREER - Phys","January_2026",3,5,"Montipora capitata","Susceptible",245.852,NA,NA,NA,NA,10,0.245852,0.863106413446971
"207","203",5,4,472,200,78.9883631840796,86.1623631840796,457.801,467.751,78.7383631840796,86.1623631840796,0.740703905428855,2026-01-21,"CAREER - Phys","January_2026",3,5,"Montipora capitata","Susceptible",245.852,NA,NA,NA,NA,10,0.245852,1.09262121934497
"208","203",5,5,824,220,86.9883529411765,95.7713529411764,467.8,478.751,86.9883529411765,95.8623529411765,0.78727650553495,2026-01-21,"CAREER - Phys","January_2026",3,5,"Montipora capitata","Susceptible",245.852,NA,NA,NA,NA,10,0.245852,1.16132102063267
"209","203",5,6,1017,200,97.6160099502488,105.655009950249,479.801,489.75,97.6160099502488,105.849009950249,0.830097038621982,2026-01-21,"CAREER - Phys","January_2026",3,5,"Montipora capitata","Susceptible",245.852,NA,NA,NA,NA,10,0.245852,1.22448610283575
"210","203",5,7,1313,200,107.609502487562,115.830502487562,490.801,500.751,107.609502487562,115.830502487562,0.817193359783852,2026-01-21,"CAREER - Phys","January_2026",3,5,"Montipora capitata","Susceptible",245.852,NA,NA,NA,NA,10,0.245852,1.20545173133748
"211","202",1,1,0,321,-5.47499687500002,-13.808996875,70.751,86.751,-13.808996875,-3.846996875,-0.836568399616588,2026-01-21,"CAREER - Phys","January_2026",4,6,"Montipora capitata","Resistant",240,"get from dark runs",NA,NA,NA,10,0.24,-1.20465849544789
"212","202",1,2,155,296,-51.9238412162162,-51.8448412162162,0,14.751,-52.9908412162162,-51.7898412162162,0.0855957777407066,2026-01-21,"CAREER - Phys","January_2026",4,6,"Montipora capitata","Resistant",240,"get from dark runs",NA,NA,NA,10,0.24,0.123257919946618
"213","202",1,3,269,201,-51.40591,-48.03991,15.751,25.751,-51.69591,-47.88791,0.385551197295046,2026-01-21,"CAREER - Phys","January_2026",4,6,"Montipora capitata","Resistant",240,"get from dark runs",NA,NA,NA,10,0.24,0.555193724104866
"214","202",1,4,472,201,-46.778895,-40.099895,26.752,36.751,-46.999895,-39.842895,0.737770615737525,2026-01-21,"CAREER - Phys","January_2026",4,6,"Montipora capitata","Resistant",240,"get from dark runs",NA,NA,NA,10,0.24,1.06238968666204
"215","202",1,5,824,201,-38.483855,-29.749855,37.751,47.752,-38.510855,-29.687855,0.876196214266258,2026-01-21,"CAREER - Phys","January_2026",4,6,"Montipora capitata","Resistant",240,"get from dark runs",NA,NA,NA,10,0.24,1.26172254854341
"216","202",1,6,1017,201,-28.00979,-18.02379,48.751,58.751,-28.00979,-18.00279,1.01454169495982,2026-01-21,"CAREER - Phys","January_2026",4,6,"Montipora capitata","Resistant",240,"get from dark runs",NA,NA,NA,10,0.24,1.46094004074214
"217","202",1,7,1313,201,-16.024685,-7.029685,59.751,69.752,-16.281685,-6.969685,0.932841457140418,2026-01-21,"CAREER - Phys","January_2026",4,6,"Montipora capitata","Resistant",240,"get from dark runs",NA,NA,NA,10,0.24,1.3432916982822
"218","12",2,1,0,320,13.01579375,2.13079375000001,177.768,193.718,1.88779375000001,13.21379375,-0.830364297784701,2026-01-21,"CAREER - Phys","January_2026",2,1,"Montipora capitata","Resistant",242.586,NA,NA,NA,NA,10,0.242586,-1.2086085212544
"219","12",2,2,155,292,-31.560635451505,-33.614635451505,106.176,120.718,-33.769635451505,-31.282635451505,-0.126008333377311,2026-01-21,"CAREER - Phys","January_2026",2,1,"Montipora capitata","Resistant",242.586,NA,NA,NA,NA,10,0.242586,-0.183407145364011
"220","12",2,3,269,200,-32.4283930348259,-30.3153930348259,121.768,131.718,-32.8373930348259,-30.1963930348259,0.245620742696318,2026-01-21,"CAREER - Phys","January_2026",2,1,"Montipora capitata","Resistant",242.586,NA,NA,NA,NA,10,0.242586,0.357504920926373
"221","12",2,4,472,200,-29.0541741293532,-22.8261741293532,132.768,142.718,-29.0541741293532,-22.8261741293532,0.652190910633257,2026-01-21,"CAREER - Phys","January_2026",2,1,"Montipora capitata","Resistant",242.586,NA,NA,NA,NA,10,0.242586,0.949274305481276
"222","12",2,5,824,200,-20.879328358209,-12.694328358209,143.768,153.718,-21.176328358209,-12.614328358209,0.832224315546728,2026-01-21,"CAREER - Phys","January_2026",2,1,"Montipora capitata","Resistant",242.586,NA,NA,NA,NA,10,0.242586,1.21131580686731
"223","12",2,6,1017,200,-10.8093582089552,-1.77435820895522,154.768,164.718,-10.8093582089552,-1.69735820895522,0.895056694852443,2026-01-21,"CAREER - Phys","January_2026",2,1,"Montipora capitata","Resistant",242.586,NA,NA,NA,NA,10,0.242586,1.30276934026485
"224","12",2,7,1313,200,0.643915422885556,9.84291542288557,165.768,175.718,0.439915422885576,9.84291542288557,0.931257873049103,2026-01-21,"CAREER - Phys","January_2026",2,1,"Montipora capitata","Resistant",242.586,NA,NA,NA,NA,10,0.242586,1.35546073434894
"225","244",4,1,0,300,-0.852683333333317,-11.1156833333333,395.768,410.718,-11.4106833333333,-0.294683333333325,-0.803016264179882,2026-01-21,"CAREER - Phys","January_2026",5,3,"Porites compressa","Resistant",234.978,NA,NA,NA,NA,10,0.234978,-1.13214693434676
"226","244",4,2,155,320,-44.7053125,-48.5213125,322.767,338.718,-48.7303125,-44.4203125,-0.197937357819753,2026-01-21,"CAREER - Phys","January_2026",5,3,"Porites compressa","Resistant",234.978,NA,NA,NA,NA,10,0.234978,-0.27906554679462
"227","244",4,3,269,200,-47.410215,-46.749215,339.768,349.718,-48.044215,-46.103215,0.280985671824156,2026-01-21,"CAREER - Phys","January_2026",5,3,"Porites compressa","Resistant",234.978,NA,NA,NA,NA,10,0.234978,0.39615270716338
"228","244",4,4,472,220,-46.0936727272727,-41.5996727272727,350.767,361.718,-46.0936727272727,-41.1136727272727,0.750783531664398,2026-01-21,"CAREER - Phys","January_2026",5,3,"Porites compressa","Resistant",234.978,NA,NA,NA,NA,10,0.234978,1.05850567622062
"229","244",4,5,824,200,-39.024405,-31.580405,362.768,372.718,-39.362405,-31.315405,0.73237572184204,2026-01-21,"CAREER - Phys","January_2026",5,3,"Porites compressa","Resistant",234.978,NA,NA,NA,NA,10,0.234978,1.03255309420199
"230","244",4,6,1017,200,-28.57508,-18.07508,373.768,383.718,-28.75108,-17.95208,1.04002359311684,2026-01-21,"CAREER - Phys","January_2026",5,3,"Porites compressa","Resistant",234.978,NA,NA,NA,NA,10,0.234978,1.46629598318045
"231","244",4,7,1313,200,-14.8877,-4.24869999999999,384.768,394.718,-14.9747,-4.24869999999999,1.03996026015966,2026-01-21,"CAREER - Phys","January_2026",5,3,"Porites compressa","Resistant",234.978,NA,NA,NA,NA,10,0.234978,1.46620669207077
"232","43",1,1,0,320,27.257003125,15.821003125,70.748,86.699,15.821003125,28.396003125,-0.933087812164692,2026-01-21,"CAREER - Phys","January_2026",2,9,"Porites compressa","Susceptible",243.051,NA,NA,NA,NA,10,0.243051,-1.36072755500664
"233","43",1,2,155,295,-16.5658412162162,-20.8838412162162,0,14.699,-21.0078412162162,-16.5658412162162,-0.135216058942166,2026-01-21,"CAREER - Phys","January_2026",2,9,"Porites compressa","Susceptible",243.051,NA,NA,NA,NA,10,0.243051,-0.197186390051714
"234","43",1,3,269,200,-20.49391,-19.70991,15.749,25.699,-20.90891,-19.53991,0.172156470433047,2026-01-21,"CAREER - Phys","January_2026",2,9,"Porites compressa","Susceptible",243.051,NA,NA,NA,NA,10,0.243051,0.251056813771335
"235","43",1,4,472,200,-18.663895,-13.478895,26.749,36.698,-18.869895,-13.478895,0.600338540912854,2026-01-21,"CAREER - Phys","January_2026",2,9,"Porites compressa","Susceptible",243.051,NA,NA,NA,NA,10,0.243051,0.875477296244461
"236","43",1,5,824,200,-11.977855,-3.44985499999999,37.749,47.699,-12.019855,-3.315855,0.933027546751551,2026-01-21,"CAREER - Phys","January_2026",2,9,"Porites compressa","Susceptible",243.051,NA,NA,NA,NA,10,0.243051,1.36063966959307
"237","43",1,6,1017,200,-1.50479000000001,9.94421,48.749,58.698,-1.50479000000001,10.07921,1.17692320651608,2026-01-21,"CAREER - Phys","January_2026",2,9,"Porites compressa","Susceptible",243.051,NA,NA,NA,NA,10,0.243051,1.71631417360164
"238","43",1,7,1313,200,11.981315,24.932315,59.749,69.699,11.981315,24.932315,1.29627409188128,2026-01-21,"CAREER - Phys","January_2026",2,9,"Porites compressa","Susceptible",243.051,NA,NA,NA,NA,10,0.243051,1.89036428583502
"239","44",2,1,0,320,62.91579375,50.63779375,177.732,193.682,50.63779375,64.31679375,-1.05611520289843,2026-01-21,"CAREER - Phys","January_2026",4,9,"Porites compressa","Resistant",239.332,NA,NA,NA,NA,10,0.239332,-1.51657298244052
"240","44",2,2,155,291,1.99836454849498,-1.93963545150504,106.177,120.682,-1.99363545150504,2.16636454849498,-0.207559859905589,2026-01-21,"CAREER - Phys","January_2026",4,9,"Porites compressa","Resistant",239.332,NA,NA,NA,NA,10,0.239332,-0.298054298345546
"241","44",2,3,269,200,-0.938393034825879,-0.0173930348258864,121.732,131.682,-1.50539303482589,-0.0153930348258768,0.145363009780151,2026-01-21,"CAREER - Phys","January_2026",4,9,"Porites compressa","Resistant",239.332,NA,NA,NA,NA,10,0.239332,0.208740119140218
"242","44",2,4,472,200,1.14082587064678,7.63282587064677,132.732,142.682,1.14082587064678,7.63282587064677,0.809374445154401,2026-01-21,"CAREER - Phys","January_2026",4,9,"Porites compressa","Resistant",239.332,NA,NA,NA,NA,10,0.239332,1.16225522824616
"243","44",2,5,824,200,9.58167164179105,21.044671641791,143.732,153.682,9.57567164179105,21.044671641791,1.23816014519831,2026-01-21,"CAREER - Phys","January_2026",4,9,"Porites compressa","Resistant",239.332,NA,NA,NA,NA,10,0.239332,1.77798806322362
"244","44",2,6,1017,200,23.6046417910448,37.6646417910448,154.732,164.682,23.4936417910448,37.7906417910448,1.51054237608183,2026-01-21,"CAREER - Phys","January_2026",4,9,"Porites compressa","Resistant",239.332,NA,NA,NA,NA,10,0.239332,2.1691267677145
"245","44",2,7,1313,200,40.7649154228856,57.6119154228856,165.732,175.682,40.7649154228856,57.6209154228856,1.70874158807911,2026-01-21,"CAREER - Phys","January_2026",4,9,"Porites compressa","Resistant",239.332,NA,NA,NA,NA,10,0.239332,2.4537392505489
"246","234",3,1,0,320,70.95780625,62.72680625,286.732,302.682,62.63480625,72.48680625,-0.810540575916232,2026-01-21,"CAREER - Phys","January_2026",2,7,"Porites compressa","Resistant",245.138,NA,NA,NA,NA,10,0.245138,-1.19216577419372
"247","234",3,2,155,303,37.1202302631579,33.8442302631579,214.582,229.682,33.8442302631579,37.3602302631579,-0.205659982477342,2026-01-21,"CAREER - Phys","January_2026",2,7,"Porites compressa","Resistant",245.138,NA,NA,NA,NA,10,0.245138,-0.302490460707185
"248","234",3,3,269,200,35.013085,34.793085,230.732,240.682,34.032085,35.013085,0.0542501386683994,2026-01-21,"CAREER - Phys","January_2026",2,7,"Porites compressa","Resistant",245.138,NA,NA,NA,NA,10,0.245138,0.0797926229573645
"249","234",3,4,472,200,35.701205,39.664205,241.732,251.682,35.603205,39.683205,0.447528459906844,2026-01-21,"CAREER - Phys","January_2026",2,7,"Porites compressa","Resistant",245.138,NA,NA,NA,NA,10,0.245138,0.658237389627863
"250","234",3,5,824,220,40.9012136363636,48.9382136363636,252.732,263.682,40.8162136363636,48.9382136363636,0.577642822974654,2026-01-21,"CAREER - Phys","January_2026",2,7,"Porites compressa","Resistant",245.138,NA,NA,NA,NA,10,0.245138,0.849613238030164
"251","234",3,6,1017,200,50.62554,58.43954,264.732,274.682,50.49654,58.45054,0.843523301126348,2026-01-21,"CAREER - Phys","January_2026",2,7,"Porites compressa","Resistant",245.138,NA,NA,NA,NA,10,0.245138,1.24067768994906
"252","234",3,7,1313,200,59.98727,69.08627,275.732,285.682,59.98727,69.08627,0.923120074000491,2026-01-21,"CAREER - Phys","January_2026",2,7,"Porites compressa","Resistant",245.138,NA,NA,NA,NA,10,0.245138,1.35775085220199
"253","29",4,1,0,301,81.4033166666667,65.5483166666667,395.716,410.715,65.5483166666667,83.6803166666667,-1.560229180889,2026-01-21,"CAREER - Phys","January_2026",1,5,"Porites compressa","Resistant",233.598,NA,NA,NA,NA,10,0.233598,-2.18679849718385
"254","29",4,2,155,320,-4.9453125,-7.0403125,322.765,338.715,-7.16631249999998,-4.86631249999999,-0.0898554266391826,2026-01-21,"CAREER - Phys","January_2026",1,5,"Porites compressa","Resistant",233.598,NA,NA,NA,NA,10,0.233598,-0.125940287712359
"255","29",4,3,269,201,-5.81321500000001,-2.114215,339.715,349.715,-5.90421500000002,-2.00321500000001,0.432046588956594,2026-01-21,"CAREER - Phys","January_2026",1,5,"Porites compressa","Resistant",233.598,NA,NA,NA,NA,10,0.233598,0.605551314522495
"256","29",4,4,472,221,-0.543672727272735,11.3433272727273,350.715,361.716,-0.543672727272735,11.4043272727273,1.22523003938132,2026-01-21,"CAREER - Phys","January_2026",1,5,"Porites compressa","Resistant",233.598,NA,NA,NA,NA,10,0.233598,1.71726772043639
"257","29",4,5,824,201,14.273595,32.129595,362.715,372.715,14.159595,32.129595,1.7850782898906,2026-01-21,"CAREER - Phys","January_2026",1,5,"Porites compressa","Resistant",233.598,NA,NA,NA,NA,10,0.233598,2.50194431017118
"258","29",4,6,1017,201,34.90492,54.06892,373.715,383.716,34.74592,54.15592,2.021656511797,2026-01-21,"CAREER - Phys","January_2026",1,5,"Porites compressa","Resistant",233.598,NA,NA,NA,NA,10,0.233598,2.83352950705653
"259","29",4,7,1313,201,57.6423,76.9013,384.715,394.715,57.6423,76.9103,2.12449819694303,2026-01-21,"CAREER - Phys","January_2026",1,5,"Porites compressa","Resistant",233.598,NA,NA,NA,NA,10,0.233598,2.97767117885699
"260","201",1,1,0,320,6.707003125,-0.406996875000004,70.695,86.645,-0.406996875000004,7.339003125,-0.584957921457714,2026-01-21,"CAREER - Phys","January_2026",1,7,"Montipora capitata","Susceptible",238.784,NA,NA,NA,NA,10,0.238784,-0.838071553904153
"261","201",1,2,155,294,-16.6238412162162,-18.5908412162162,0,14.645,-18.7098412162162,-16.6238412162162,-0.0160068289580463,2026-01-21,"CAREER - Phys","January_2026",1,7,"Montipora capitata","Susceptible",238.784,NA,NA,NA,NA,10,0.238784,-0.0229330478755087
"262","201",1,3,269,200,-18.25191,-16.95591,15.695,25.645,-18.34191,-16.88491,0.154993763834352,2026-01-21,"CAREER - Phys","January_2026",1,7,"Montipora capitata","Susceptible",238.784,NA,NA,NA,NA,10,0.238784,0.222060185420531
"263","201",1,4,472,200,-16.116895,-12.084895,26.695,36.645,-16.190895,-12.066895,0.344112872499409,2026-01-21,"CAREER - Phys","January_2026",1,7,"Montipora capitata","Susceptible",238.784,NA,NA,NA,NA,10,0.238784,0.493011888881393
"264","201",1,5,824,200,-10.919855,-6.48085499999999,37.695,47.645,-10.991855,-6.48085499999999,0.416377267992406,2026-01-21,"CAREER - Phys","January_2026",1,7,"Montipora capitata","Susceptible",238.784,NA,NA,NA,NA,10,0.238784,0.596545377361792
"265","201",1,6,1017,200,-5.14579000000001,-0.460790000000003,48.695,58.646,-5.14579000000001,-0.40879000000001,0.494886447080687,2026-01-21,"CAREER - Phys","January_2026",1,7,"Montipora capitata","Susceptible",238.784,NA,NA,NA,NA,10,0.238784,0.709025792278289
"266","201",1,7,1313,200,1.08231500000002,6.18931500000002,59.696,69.645,1.08231500000002,6.18931500000002,0.455525595872978,2026-01-21,"CAREER - Phys","January_2026",1,7,"Montipora capitata","Susceptible",238.784,NA,NA,NA,NA,10,0.238784,0.6526333433096
"267","211",2,1,0,320,37.30179375,30.63579375,177.696,193.645,30.58079375,37.33379375,-0.489232812591809,2026-01-21,"CAREER - Phys","January_2026",2,4,"Montipora capitata","Susceptible",238.385,NA,NA,NA,NA,10,0.238385,-0.699754584178191
"268","211",2,2,155,290,0.775364548494963,1.00636454849496,106.197,120.645,0.111364548494976,1.14036454849497,0.0678038502977788,2026-01-21,"CAREER - Phys","January_2026",2,4,"Montipora capitata","Susceptible",238.385,NA,NA,NA,NA,10,0.238385,0.096980525119416
"269","211",2,3,269,200,2.30560696517412,4.93060696517412,121.695,131.646,2.18360696517414,4.97060696517411,0.287604998004274,2026-01-21,"CAREER - Phys","January_2026",2,4,"Montipora capitata","Susceptible",238.385,NA,NA,NA,NA,10,0.238385,0.411364304695493
"270","211",2,4,472,200,6.27182587064678,11.1718258706468,132.696,142.645,6.27182587064678,11.1718258706468,0.503151559999854,2026-01-21,"CAREER - Phys","January_2026",2,4,"Montipora capitata","Susceptible",238.385,NA,NA,NA,NA,10,0.238385,0.719662707783392
"271","211",2,5,824,200,12.746671641791,18.4636716417911,143.695,153.645,12.746671641791,18.599671641791,0.580138112387571,2026-01-21,"CAREER - Phys","January_2026",2,4,"Montipora capitata","Susceptible",238.385,NA,NA,NA,NA,10,0.238385,0.829777343529067
"272","211",2,6,1017,200,20.5446417910448,26.2876417910448,154.695,164.645,20.4326417910448,26.5966417910448,0.601583305090404,2026-01-21,"CAREER - Phys","January_2026",2,4,"Montipora capitata","Susceptible",238.385,NA,NA,NA,NA,10,0.238385,0.860450617103855
"273","211",2,7,1313,200,28.5669154228856,34.4839154228856,165.695,175.645,28.4229154228856,34.6449154228856,0.600215465866575,2026-01-21,"CAREER - Phys","January_2026",2,4,"Montipora capitata","Susceptible",238.385,NA,NA,NA,NA,10,0.238385,0.858494182983621
"274","237",3,1,0,320,116.72080625,97.98780625,286.695,302.645,97.87280625,117.73580625,-1.4213323873602,2026-01-21,"CAREER - Phys","January_2026",2,6,"Porites compressa","Susceptible",236.169,NA,NA,NA,NA,10,0.236169,-2.01404789154283
"275","237",3,2,155,302,32.1902302631579,30.4192302631579,214.597,229.645,30.2112302631579,32.1902302631579,-0.0379601619566658,2026-01-21,"CAREER - Phys","January_2026",2,6,"Porites compressa","Susceptible",236.169,NA,NA,NA,NA,10,0.236169,-0.0537900809348628
"276","237",3,3,269,200,31.524085,37.130085,230.696,240.646,31.479085,37.130085,0.652647169885412,2026-01-21,"CAREER - Phys","January_2026",2,6,"Porites compressa","Susceptible",236.169,NA,NA,NA,NA,10,0.236169,0.924810176788008
"277","237",3,4,472,200,38.964205,51.299205,241.695,251.645,38.746205,51.301205,1.32930986035822,2026-01-21,"CAREER - Phys","January_2026",2,6,"Porites compressa","Susceptible",236.169,NA,NA,NA,NA,10,0.236169,1.88365068246564
"278","237",3,5,824,220,53.6432136363636,71.8582136363636,252.695,263.645,53.6342136363636,71.8692136363636,1.67425547783359,2026-01-21,"CAREER - Phys","January_2026",2,6,"Porites compressa","Susceptible",236.169,NA,NA,NA,NA,10,0.236169,2.37244345166688
"279","237",3,6,1017,200,74.52154,92.41754,264.695,274.646,74.39054,92.73254,1.81060541394079,2026-01-21,"CAREER - Phys","January_2026",2,6,"Porites compressa","Susceptible",236.169,NA,NA,NA,NA,10,0.236169,2.56565322002989
"280","237",3,7,1313,200,95.29027,113.63227,275.696,285.645,95.27527,113.63227,1.86777341035236,2026-01-21,"CAREER - Phys","January_2026",2,6,"Porites compressa","Susceptible",236.169,NA,NA,NA,NA,10,0.236169,2.64666107129704
